更新至0707,#genre#
东方影视,https://php.teamv1.repl.co/bestv.php?id=dfyshd8m/8000000
五星体育,https://php.teamv1.repl.co/bestv.php?id=wxtyhd8m/8000000
上视外语,https://php.teamv1.repl.co/bestv.php?id=icshd8m/8000000
七彩戏剧,https://php.teamv1.repl.co/bestv.php?id=qcxjhd8m/8000000
上海教育,https://php.teamv1.repl.co/bestv.php?id=setvhd/8000000
全纪实,https://php.teamv1.repl.co/bestv.php?id=qjshd8m/8000000
生活时尚,https://php.teamv1.repl.co/bestv.php?id=shss8m/8000000
新视觉,https://php.teamv1.repl.co/bestv.php?id=xsjhd8m/8000000
游戏风云,https://php.teamv1.repl.co/bestv.php?id=yxfy8m/8000000
热门综艺,https://php.teamv1.repl.co/bestv.php?id=rmzy8m/8000000
超级体育,https://php.teamv1.repl.co/bestv.php?id=qcsj8m/8000000
健康养生,https://php.teamv1.repl.co/bestv.php?id=jkys8m/8000000
百变课堂,https://php.teamv1.repl.co/bestv.php?id=bbkt8m/8000000
看天下精选,https://php.teamv1.repl.co/bestv.php?id=ktxjx8m/8000000
华语影院,https://php.teamv1.repl.co/bestv.php?id=hyyy8m/8000000
电竞天堂,https://php.teamv1.repl.co/bestv.php?id=djtt8m/8000000
青春动漫,https://php.teamv1.repl.co/bestv.php?id=qcdm8m/8000000
宝宝动画,https://php.teamv1.repl.co/bestv.php?id=bbdh8m/8000000
星光影院,https://php.teamv1.repl.co/bestv.php?id=xgyy8m/8000000
谍战剧场,https://php.teamv1.repl.co/bestv.php?id=dzjc8m/8000000
全球大片,https://php.teamv1.repl.co/bestv.php?id=qqdp8m/8000000
热门剧场,https://php.teamv1.repl.co/bestv.php?id=rmjc8m/8000000
陶瓷高清,https://php.teamv1.repl.co/bestv.php?id=taocihd/8000000
中国教育-1,https://php.teamv1.repl.co/bestv.php?id=zgjy1t8m/8000000
中国教育-4,https://php.teamv1.repl.co/bestv.php?id=zgjy4hd8m/8000000
卡酷少儿,https://php.teamv1.repl.co/bestv.php?id=kkse8m/8000000
纪实科教,https://php.teamv1.repl.co/bestv.php?id=dajs8m/8000000
茶频道,https://php.teamv1.repl.co/bestv.php?id=cpdhdavs8m/8000000
足球高清,https://php.teamv1.repl.co/bestv.php?id=zqpd8m/8000000
炫动卡通,https://php.teamv1.repl.co/bestv.php?id=hhxd8m/8000000
东方财经,https://php.teamv1.repl.co/bestv.php?id=dfcjhd8m/8000000
都市剧场,https://php.teamv1.repl.co/bestv.php?id=dsjc8m/8000000
动漫秀场,https://php.teamv1.repl.co/bestv.php?id=dmxc8m/8000000
法治天地,https://php.teamv1.repl.co/bestv.php?id=fztd8m/8000000
金色学堂,https://php.teamv1.repl.co/bestv.php?id=jingsepd8m/8000000
魅力足球,https://php.teamv1.repl.co/bestv.php?id=mlyyhd8m/8000000


油管弯弯,#genre#
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb25]:80/wh7f454c46tw2443888236_158039228/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8?icpid=3&RTS=1674369674&from=40&popid=40&hms_devid=2292&prioritypopid=40&vqe=3
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb24]/wh7f454c46tw3553140416_-2021535160/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb24]:80/wh7f454c46tw3553140416_-2021535160/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw1890984412_1778241929/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8?icpid=3&RTS=1674373416&from=40&popid=40&hms_devid=2293&prioritypopid=40&vqe=3
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw3352677969_1732462333/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]/wh7f454c46tw3352677969_1732462333/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]/wh7f454c46tw3352677969_1732462333/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8?icpid=3&RTS=1668336154&from=40&popid=40&hms_devid=2293&prioritypopid=40&vqe=3

TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8 
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8 
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8

TVBS新闻,http://tv-live.61073736.repl.co/youtube/2mCSYvcfhtc
TVBS NEWS LIVE,http://tv-live.61073736.repl.co/youtube/m_dhMSvUCIc
TVBS 56頻道,http://tv-live.61073736.repl.co/youtube/YvdcZ_jpLXE
中天新闻,http://tv-live.61073736.repl.co/youtube/oIgbl7t0S_w
中天新闻2台,http://tv-live.61073736.repl.co/youtube/WPfPjbOLNfE
寰宇新聞台,http://tv-live.61073736.repl.co/youtube/B7Zp3d6xXWw
寰宇新聞台灣台,http://tv-live.61073736.repl.co/youtube/UcTIv4ZaE5Y
东森新闻,http://tv-live.61073736.repl.co/youtube/S5WOGu2HSes
东森LIVE,http://tv-live.61073736.repl.co/youtube/R2iMq5LKXco
东森财经新闻,http://tv-live.61073736.repl.co/youtube/WHEPzbFA3hw
三立新闻,http://tv-live.61073736.repl.co/youtube/oZdzzvxTfUY
三立 iNEWS 新聞,http://tv-live.61073736.repl.co/youtube/CKjSm5ZeehE
三立海外直播,http://tv-live.61073736.repl.co/youtube/FoBfXvlOR6I
民视新闻,http://tv-live.61073736.repl.co/youtube/ylYJSBUgaMA
華視新聞,http://tv-live.61073736.repl.co/youtube/wM0g8EoUZ_E
公視新聞,http://tv-live.61073736.repl.co/youtube/quwqlazU-c8
TaiwanPlus,http://tv-live.61073736.repl.co/youtube/dZp87qnWelE
鏡新聞,http://tv-live.61073736.repl.co/youtube/5n0y6b0Q25o
東京都-新宿,http://tv-live.61073736.repl.co/youtube/DjdUEyjx8GM
台灣地震監視,http://tv-live.61073736.repl.co/youtube/Owke6Quk7T0
新唐人LIVE,http://tv-live.61073736.repl.co/youtube/WIhgU_mc05A
信大電視台,http://tv-live.61073736.repl.co/youtube/AQymzwl3uSk
台視新聞台,http://tv-live.61073736.repl.co/youtube/xL0ch83RAK8
中視新聞,http://tv-live.61073736.repl.co/youtube/TCnaIE_SAtM
DW,http://tv-live.61073736.repl.co/youtube/pqabxBKzZ6M
FRANCE 24,http://tv-live.61073736.repl.co/youtube/h3MuIUNCCzI
Sky News,http://tv-live.61073736.repl.co/youtube/9Auq9mYxFEE
ABC News,http://tv-live.61073736.repl.co/youtube/w_Ma8oQLmSM
Euronews,http://tv-live.61073736.repl.co/youtube/pykpO5kQJ98
CNA,http://tv-live.61073736.repl.co/youtube/XWq5kBlakcQ
National Geographic,http://tv-live.61073736.repl.co/youtube/306xLRnW3Cc
Nat Geo WILD,http://tv-live.61073736.repl.co/youtube/6zGV59Ldp3s
ANIMALS OF AFRICA 4K,http://tv-live.61073736.repl.co/youtube/XHI_U7suyxg
GREAT HUNTER - 4K,http://tv-live.61073736.repl.co/youtube/vQP8AwAFzI8
Most Beautiful Places 12K,http://tv-live.61073736.repl.co/youtube/Rse-E5tARaY
4K African Animal,http://tv-live.61073736.repl.co/youtube/rkPCR6Ujtak

鳳凰衛視資訊台,http://139.180.210.242/php/youtube.php?id=if6yQq_JJyY
TVBS新闻,http://139.180.210.242/php/youtube.php?id=2mCSYvcfhtc
TVBS NEWS LIVE,http://139.180.210.242/php/youtube.php?id=m_dhMSvUCIc
TVBS 56頻道,http://139.180.210.242/php/youtube.php?id=YvdcZ_jpLXE
中天新闻,http://139.180.210.242/php/youtube.php?id=oIgbl7t0S_w
中天新闻2台,http://139.180.210.242/php/youtube.php?id=WPfPjbOLNfE
寰宇新聞台,http://139.180.210.242/php/youtube.php?id=B7Zp3d6xXWw
寰宇新聞台灣台,http://139.180.210.242/php/youtube.php?id=UcTIv4ZaE5Y
东森新闻,http://139.180.210.242/php/youtube.php?id=S5WOGu2HSes
东森LIVE,http://139.180.210.242/php/youtube.php?id=R2iMq5LKXco
东森财经新闻,http://139.180.210.242/php/youtube.php?id=WHEPzbFA3hw
三立新闻,http://139.180.210.242/php/youtube.php?id=oZdzzvxTfUY
三立 iNEWS 新聞,http://139.180.210.242/php/youtube.php?id=CKjSm5ZeehE
三立海外直播,http://139.180.210.242/php/youtube.php?id=FoBfXvlOR6I
民视新闻,http://139.180.210.242/php/youtube.php?id=ylYJSBUgaMA
華視新聞,http://139.180.210.242/php/youtube.php?id=wM0g8EoUZ_E
公視新聞,http://139.180.210.242/php/youtube.php?id=quwqlazU-c8
TaiwanPlus,http://139.180.210.242/php/youtube.php?id=dZp87qnWelE
鏡新聞,http://139.180.210.242/php/youtube.php?id=5n0y6b0Q25o
東京都-新宿,http://139.180.210.242/php/youtube.php?id=DjdUEyjx8GM
台灣地震監視,http://139.180.210.242/php/youtube.php?id=Owke6Quk7T0
新唐人LIVE,http://139.180.210.242/php/youtube.php?id=WIhgU_mc05A
信大電視台,http://139.180.210.242/php/youtube.php?id=AQymzwl3uSk
台視新聞台,http://139.180.210.242/php/youtube.php?id=xL0ch83RAK8
中視新聞,http://139.180.210.242/php/youtube.php?id=TCnaIE_SAtM
DW,http://139.180.210.242/php/youtube.php?id=pqabxBKzZ6M
FRANCE 24,http://139.180.210.242/php/youtube.php?id=h3MuIUNCCzI
Sky News,http://139.180.210.242/php/youtube.php?id=9Auq9mYxFEE
ABC News,http://139.180.210.242/php/youtube.php?id=w_Ma8oQLmSM
Euronews,http://139.180.210.242/php/youtube.php?id=pykpO5kQJ98
CNA,http://139.180.210.242/php/youtube.php?id=XWq5kBlakcQ
National Geographic,http://139.180.210.242/php/youtube.php?id=306xLRnW3Cc
Nat Geo WILD,http://139.180.210.242/php/youtube.php?id=6zGV59Ldp3s
ANIMALS OF AFRICA 4K,http://139.180.210.242/php/youtube.php?id=XHI_U7suyxg
GREAT HUNTER - 4K,http://139.180.210.242/php/youtube.php?id=vQP8AwAFzI8
Most Beautiful Places 12K,http://139.180.210.242/php/youtube.php?id=Rse-E5tARaY
4K African Animal,http://139.180.210.242/php/youtube.php?id=rkPCR6Ujtak

5gtv弯弯,#genre#
民視新聞台,http://139.180.210.242/php/4gtv_vercel.php?id=litv-ftv13
寰宇新聞台,http://139.180.210.242/php/4gtv_vercel.php?id=litv-longturn14
華視新聞資訊台,http://139.180.210.242/php/4gtv_vercel.php?id=4gtv-4gtv052
民視旅遊台,http://139.180.210.242/php/4gtv_vercel.php?id=litv-ftv07
i-Fun動漫台,http://139.180.210.242/php/4gtv_vercel.php?id=litv-ftv15
愛爾達娛樂台,http://139.180.210.242/php/4gtv_vercel.php?id=4gtv-4gtv070
民視台灣台,http://139.180.210.242/php/4gtv_vercel.php?id=4gtv-4gtv001
中視新聞台,http://139.180.210.242/php/4gtv_vercel.php?id=4gtv-4gtv074
影迷數位電影台,http://139.180.210.242/php/4gtv_vercel.php?id=4gtv-4gtv011
靖天日本台,http://139.180.210.242/php/4gtv_vercel.php?id=4gtv-4gtv047
龍華日韓台,http://139.180.210.242/php/4gtv_vercel.php?id=litv-longturn11
公視戲劇,http://139.180.210.242/php/4gtv_vercel.php?id=4gtv-4gtv042
民視無線台,http://139.180.210.242/php/4gtv_vercel.php?id=4gtv-4gtv002
CNEX紀實頻道,http://139.180.210.242/php/4gtv_vercel.php?id=4gtv-4gtv013
龍華電影台,http://139.180.210.242/php/4gtv_vercel.php?id=litv-longturn03
民視綜藝台,http://139.180.210.242/php/4gtv_vercel.php?id=4gtv-4gtv004
ELTV生活英語台,http://139.180.210.242/php/4gtv_vercel.php?id=litv-longturn20
中視無線台,http://139.180.210.242/php/4gtv_vercel.php?id=4gtv-4gtv040
民視第一台,http://139.180.210.242/php/4gtv_vercel.php?id=4gtv-4gtv003
半島電視台,http://139.180.210.242/php/4gtv_vercel.php?id=litv-ftv10

音乐MV,#genre#
动听漫歌,http://re.qiyuevod.com/ckuelb/dy.php?id=9564766
周董乐台,http://re.qiyuevod.com/ckuelb/dy.php?id=7537296
余娟乐台,http://re.qiyuevod.com/ckuelb/dy.php?id=3186217
音乐抬头,http://re.qiyuevod.com/ckuelb/dy.php?id=8666105
黑糖音乐,http://re.qiyuevod.com/ckuelb/dy.php?id=9560563
音乐小琼,http://re.qiyuevod.com/ckuelb/dy.php?id=8666210
粤语歌姬,http://re.qiyuevod.com/ckuelb/dy.php?id=4728410
老郑音乐,http://re.qiyuevod.com/ckuelb/dy.php?id=8666143
喵喵音乐,http://re.qiyuevod.com/ckuelb/dy.php?id=9568091
女团现场,http://re.qiyuevod.com/ckuelb/dy.php?id=123351
皇冠壹厅,http://re.qiyuevod.com/ckuelb/dy.php?id=17732
皇冠贰厅,http://re.qiyuevod.com/ckuelb/dy.php?id=3221207
秋月剪水,http://re.qiyuevod.com/ckuelb/dy.php?id=9588891
音乐石榴,http://43.137.29.124/txdirect.flv.huya.com/src/1199512344405-1199512344405-5224693802798678016-2399024812266-10057-A-0-1.m3u8??
音乐石榴,http://re.qiyuevod.com/ckuelb/hy.php?id=17091681
阿兰民歌,http://43.137.29.124/txdirect.flv.huya.com/src/1199549362653-1199549362653-5383685967313895424-2399098848762-10057-A-0-1.m3u8??
阿兰民歌,http://re.qiyuevod.com/ckuelb/hy.php?id=22970983
日系乐团,http://43.137.29.124/txdirect.flv.huya.com/src/1099531753556-1099531753556-86439566906490880-2199063630568-10057-A-0-1.m3u8??
日系乐团,http://re.qiyuevod.com/ckuelb/hy.php?id=21241796
杰伦专场,http://43.137.29.124/txdirect.flv.huya.com/src/2369489358-2369489358-7174207414657260338-4739102172-10057-A-1670375489-1.m3u8??
杰伦专场,http://re.qiyuevod.com/ckuelb/hy.php?id=25703092
奕迅金曲,http://43.137.29.124/txdirect.flv.huya.com/src/1099531753598-1099531753598-86439747295117312-2199063630652-10057-A-0-1.m3u8??
奕迅金曲,http://re.qiyuevod.com/ckuelb/hy.php?id=21241843
动听音乐,http://43.137.29.124/txdirect.flv.huya.com/src/1199518370638-1199518370638-5250576276451753984-2399036864732-10057-A-0-1.m3u8??
动听音乐,http://re.qiyuevod.com/ckuelb/hy.php?id=19439762
精彩现场,http://43.137.29.124/txdirect.flv.huya.com/src/1099531753573-1099531753573-86439639920934912-2199063630602-10057-A-0-1.m3u8??
精彩现场,http://re.qiyuevod.com/ckuelb/hy.php?id=21241817
催眠音乐,http://43.137.29.124/txdirect.flv.huya.com/src/1099531753567-1099531753567-86439614151131136-2199063630590-10057-A-0-1.m3u8??
催眠音乐,http://re.qiyuevod.com/ckuelb/hy.php?id=21241811
爵士乐赏,http://43.137.29.124/txdirect.flv.huya.com/src/1099531753534-1099531753534-86439472417210368-2199063630524-10057-A-0-1.m3u8??
爵士乐赏,http://re.qiyuevod.com/ckuelb/hy.php?id=21241769
华语翻唱,http://43.137.29.124/txdirect.flv.huya.com/src/1099531753566-1099531753566-86439609856163840-2199063630588-10057-A-0-1.m3u8??
华语翻唱,http://re.qiyuevod.com/ckuelb/hy.php?id=21241810
惊艳翻唱,http://43.137.29.124/txdirect.flv.huya.com/src/1099531753571-1099531753571-86439631331000320-2199063630598-10057-A-0-1.m3u8??
惊艳翻唱,http://re.qiyuevod.com/ckuelb/hy.php?id=21241815
韩国鼓手,http://re.qiyuevod.com/ckuelb/hy.php?id=21241800
印度神曲,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg56m04gUokIbBswU.mp4
欧美动感,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyMqg4gUo-uSR5AU.mp4
动感歌曲A,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg45qY9wUonJT41gc.mp4
动感歌曲B,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvZ6k4wUo0cGkhgQ.mp4
动感歌曲C,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghrTW4gUojKzXlwI.mp4
动感歌曲D,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr-2n9AUoqsakNg.mp4
华语群星-乘风,http://re.qiyuevod.com/ckuemv/华语群星-乘风.mp4
Girls Gone Wild,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjd2w4gUou--ljQE.mp4
韩国动感舞曲1,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr-2n9AUoqsakNg.mp4
韩国动感舞曲2,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgz-qc4gUo4vj-tQY.mp4
上下(中文版),https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtd6M9QUokpHf7AY.mp4
泫雅-甩Nai舞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp92c4gUovM-V_QU.mp4
僵尸跳舞-David Jones,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-vqa4gUotM7X6wc.mp4
Tara-lovey dovey,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4
Alan Walker-Faded,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9qiM5gUo-tns8Qc.mp4
Trouble Maker,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2fWv4gUo9JT7DQ.mp4
Trouble Maker-Now,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvue_4gUomZa1kQU.mp4
Stellar-Vibrato,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_O_-4gUo257EIg.mp4
School-Flashback,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_PSc4gUoxOLZ3AM.mp4
Sistar-Give,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkoe24gUo-OW_mwQ.mp4
School-初恋,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgn-a24gUouMCswQY.mp4
Dal Shabet,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3fq95QUoisPxpAM.mp4
佳仁-Paradise Lost,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy9j64wUogPOGEQ.mp4
Hellovenus-StickySticky,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnIS24gUoptqYDQ.mp4
Four Ladies-Move,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg85Do5QUow-P-wwI.mp4
AOA-短裙,http://re.qiyuevod.com/ckuemv/AOA_短裙.mp4
AOA-Excuse Me,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmozg7AUolaeS8gU.mp4
AOA-Like A Cat,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtfm95QUok8Wu6AQ.mp4
Stellar 提线木偶,http://re.qiyuevod.com/ckuemv/Stellar_提线木偶.mp4

动听漫歌,http://maomao.kandiantv.cn/douyu1.php?id=9564766
周董乐台,http://maomao.kandiantv.cn/douyu1.php?id=7537296
余娟乐台,http://maomao.kandiantv.cn/douyu1.php?id=3186217
音乐抬头,http://maomao.kandiantv.cn/douyu1.php?id=8666105
黑糖音乐,http://maomao.kandiantv.cn/douyu1.php?id=9560563
音乐小琼,http://maomao.kandiantv.cn/douyu1.php?id=8666210
粤语歌姬,http://maomao.kandiantv.cn/douyu1.php?id=4728410
老郑音乐,http://maomao.kandiantv.cn/douyu1.php?id=8666143
喵喵音乐,http://maomao.kandiantv.cn/douyu1.php?id=9568091
女团现场,http://maomao.kandiantv.cn/douyu1.php?id=123351
皇冠壹厅,http://maomao.kandiantv.cn/douyu1.php?id=17732
皇冠贰厅,http://maomao.kandiantv.cn/douyu1.php?id=3221207
秋月剪水,http://maomao.kandiantv.cn/douyu1.php?id=9588891
音乐石榴,http://mmitv.top/pltv/huya.php?id=17091681
阿兰民歌,http://mmitv.top/pltv/huya.php?id=22970983
日系乐团,http://mmitv.top/pltv/huya.php?id=21241796
杰伦专场,http://mmitv.top/pltv/huya.php?id=25703092
奕迅金曲,http://mmitv.top/pltv/huya.php?id=21241843
动听音乐,http://mmitv.top/pltv/huya.php?id=19439762
精彩现场,http://mmitv.top/pltv/huya.php?id=21241817
催眠音乐,http://mmitv.top/pltv/huya.php?id=21241811
爵士乐赏,http://mmitv.top/pltv/huya.php?id=21241769
华语翻唱,http://mmitv.top/pltv/huya.php?id=21241810
惊艳翻唱,http://mmitv.top/pltv/huya.php?id=21241815
韩国鼓手,http://mmitv.top/pltv/huya.php?id=21241800
印度神曲,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg56m04gUokIbBswU.mp4
欧美动感,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyMqg4gUo-uSR5AU.mp4
动感歌曲A,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg45qY9wUonJT41gc.mp4
动感歌曲B,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvZ6k4wUo0cGkhgQ.mp4
动感歌曲C,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghrTW4gUojKzXlwI.mp4
动感歌曲D,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr-2n9AUoqsakNg.mp4
Girls Gone Wild,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjd2w4gUou--ljQE.mp4
韩国动感舞曲1,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr-2n9AUoqsakNg.mp4
韩国动感舞曲2,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgz-qc4gUo4vj-tQY.mp4
泫雅-甩Nai舞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp92c4gUovM-V_QU.mp4
僵尸跳舞-David Jones,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-vqa4gUotM7X6wc.mp4
Tara-lovey dovey,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw5Cv4gUoiZqZ4wE.mp4
Alan Walker-Faded,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9qiM5gUo-tns8Qc.mp4
Trouble Maker,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2fWv4gUo9JT7DQ.mp4
Trouble Maker-Now,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvue_4gUomZa1kQU.mp4
Stellar-Vibrato,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_O_-4gUo257EIg.mp4
School-Flashback,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_PSc4gUoxOLZ3AM.mp4
Sistar-Give,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkoe24gUo-OW_mwQ.mp4
School-初恋,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgn-a24gUouMCswQY.mp4
Dal Shabet,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3fq95QUoisPxpAM.mp4
佳仁-Paradise Lost,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy9j64wUogPOGEQ.mp4
Hellovenus-StickySticky,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnIS24gUoptqYDQ.mp4
Four Ladies-Move,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg85Do5QUow-P-wwI.mp4
skart-短裙,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggoG24gUouOfNkAM.mp4
AOA-Excuse Me,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmozg7AUolaeS8gU.mp4
AOA-Like A Cat,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtfm95QUok8Wu6AQ.mp4
EXID - Every Night,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgz-qc4gUo4vj-tQY.mp4
EXID - L.I.E,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2abB4gUohpLdxAQ.mp4
EXID - UP&DOWN,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzMnG4gUoroOQgQU.mp4
EXID - 上下(中文版),https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtd6M9QUokpHf7AY.mp4

淘IPTV,#genre#
IPTV淘精彩,http://happy2015.synology.me:4000/rtp/239.3.1.178:8001
IPTV萌宠TV,http://happy2015.synology.me:4000/rtp/239.3.1.102:8001
